CASE_ID;SORTING;EVENTTIME;ACTIVITY_EN;Automation
70;565;19/03/2018 11:12;Plan route;A
70;566;19/03/2018 11:15;Pizza arrives at customer;A
70;567;19/03/2018 11:15;Departure pizza;A
70;568;19/03/2018 11:42;Payment customer;A
71;569;13/02/2018 18:10;Order at the counter (shop);A
71;570;13/02/2018 18:11;Start preparing pizza;B
71;571;13/02/2018 18:13;Start baking pizza;A
71;572;13/02/2018 18:20;Baking pizza ready;B
71;573;13/02/2018 18:20;Payment customer;A
72;574;27/05/2018 12:35;Order by phone;A
72;575;27/05/2018 12:38;Start preparing pizza;A
72;576;27/05/2018 12:39;Call Customer;A
72;577;27/05/2018 12:46;Start preparing pizza;A
72;578;27/05/2018 12:51;Start baking pizza;A
72;579;27/05/2018 13:00;Baking pizza ready;A
72;580;27/05/2018 13:05;Plan route;A
72;581;27/05/2018 13:07;Departure pizza;A
72;582;27/05/2018 13:16;Pizza arrives at customer;A
72;583;27/05/2018 13:33;Payment customer;A
73;584;09/03/2018 09:06;Order by phone;A
73;585;09/03/2018 09:06;Start preparing pizza;A
73;586;09/03/2018 09:11;Start baking pizza;A
73;587;09/03/2018 09:22;Baking pizza ready;B
73;588;09/03/2018 09:26;Plan route;A
73;589;09/03/2018 09:28;Departure pizza;B
73;590;09/03/2018 09:33;Pizza arrives at customer;A
73;591;09/03/2018 09:54;Payment customer;A
74;592;21/05/2018 01:50;Start order website;B
74;593;21/05/2018 02:03;Approve order website;A
74;594;21/05/2018 02:03;Receive order website;A
74;595;21/05/2018 02:06;Call Customer;A
74;596;21/05/2018 02:06;Start baking pizza;A
74;597;21/05/2018 02:06;Start preparing pizza;A
74;598;21/05/2018 02:16;Baking pizza ready;A
74;599;21/05/2018 02:18;Plan route;B
74;600;21/05/2018 02:20;Departure pizza;A
74;601;21/05/2018 02:23;Pizza arrives at customer;A
74;602;21/05/2018 02:36;Payment customer;A
75;603;27/03/2018 00:26;Order by phone;A
75;604;27/03/2018 00:29;Call Customer;A
75;605;27/03/2018 00:29;Start preparing pizza;A
75;606;27/03/2018 00:31;Start preparing pizza;A
75;607;27/03/2018 00:37;Start baking pizza;A
75;608;27/03/2018 00:49;Baking pizza ready;B
75;609;27/03/2018 00:50;Plan route;A
75;610;27/03/2018 00:53;Departure pizza;A
75;611;27/03/2018 01:02;Pizza arrives at customer;A
75;612;27/03/2018 01:37;Payment customer;B
76;613;14/08/2018 14:54;Order by phone;A
76;614;14/08/2018 14:57;Start preparing pizza;B
76;615;14/08/2018 15:00;Start baking pizza;A
76;616;14/08/2018 15:11;Baking pizza ready;B
76;617;14/08/2018 15:18;Start preparing pizza;A
76;618;14/08/2018 15:23;Start baking pizza;A
76;619;14/08/2018 15:26;Baking pizza ready;A
76;620;14/08/2018 15:29;Departure pizza;B
76;621;14/08/2018 15:29;Pizza arrives at customer;B
76;622;14/08/2018 15:29;Plan route;A
76;623;14/08/2018 15:41;Payment customer;B
77;624;24/04/2018 03:15;Order by phone;A
77;625;24/04/2018 03:16;Start baking pizza;A
77;626;24/04/2018 03:16;Start preparing pizza;A
77;627;24/04/2018 03:22;Baking pizza ready;B
77;628;24/04/2018 03:23;Plan route;A
77;629;24/04/2018 03:26;Departure pizza;B
77;630;24/04/2018 03:27;Pizza arrives at customer;A
77;631;24/04/2018 03:55;Payment customer;A
78;632;03/04/2018 01:05;Start order website;B
78;633;03/04/2018 01:10;Receive order website;A
78;634;03/04/2018 01:10;Approve order website;A
78;635;03/04/2018 01:16;Call Customer;A
78;636;03/04/2018 01:20;Start preparing pizza;A
78;637;03/04/2018 01:24;Start baking pizza;A
78;638;03/04/2018 01:31;Baking pizza ready;A
78;639;03/04/2018 01:34;Plan route;B
78;640;03/04/2018 01:39;Departure pizza;A
78;641;03/04/2018 01:43;Pizza arrives at customer;A
78;642;03/04/2018 02:10;Payment customer;A
79;643;22/04/2018 09:12;Order by phone;A
79;644;22/04/2018 09:14;Start preparing pizza;A
79;645;22/04/2018 09:18;Start baking pizza;A
79;646;22/04/2018 09:27;Baking pizza ready;A
79;647;22/04/2018 09:29;Plan route;A
79;648;22/04/2018 09:34;Departure pizza;B
79;649;22/04/2018 09:43;Pizza arrives at customer;A
79;650;22/04/2018 10:16;Payment customer;A
80;651;14/04/2018 23:12;Order by phone;A
80;652;14/04/2018 23:13;Start preparing pizza;A
80;653;14/04/2018 23:21;Call Customer;A
80;654;14/04/2018 23:26;Start preparing pizza;A
80;655;14/04/2018 23:27;Start baking pizza;B
80;656;14/04/2018 23:39;Baking pizza ready;A
80;657;14/04/2018 23:43;Plan route;A
80;658;14/04/2018 23:48;Pizza arrives at customer;B
80;659;14/04/2018 23:48;Departure pizza;B
80;660;14/04/2018 23:54;Payment customer;A
81;661;12/02/2018 21:12;Order by phone;B
81;662;12/02/2018 21:14;Start preparing pizza;A
81;663;12/02/2018 21:15;Start baking pizza;A
81;664;12/02/2018 21:18;Baking pizza ready;A
81;665;12/02/2018 21:18;Plan route;A
81;666;12/02/2018 21:19;Departure pizza;B
81;667;12/02/2018 21:20;Pizza arrives at customer;A
81;668;12/02/2018 21:51;Payment customer;A
83;669;20/04/2018 15:20;Start order website;A
83;670;20/04/2018 15:29;Approve order website;A
83;671;20/04/2018 15:30;Receive order website;A
83;672;20/04/2018 15:33;Start preparing pizza;A
83;673;20/04/2018 15:40;Start baking pizza;B
83;674;20/04/2018 15:47;Start preparing pizza;A
83;675;20/04/2018 15:51;Start baking pizza;A
83;676;20/04/2018 16:04;Baking pizza ready;B
83;677;20/04/2018 16:09;Plan route;A
83;678;20/04/2018 16:12;Departure pizza;A
83;679;20/04/2018 16:13;Pizza arrives at customer;A
83;680;20/04/2018 16:42;Payment customer;A
84;681;20/06/2018 15:48;Order by phone;B
84;682;20/06/2018 15:50;Start preparing pizza;A
84;683;20/06/2018 15:51;Start baking pizza;A
84;684;20/06/2018 15:52;Baking pizza ready;B
84;685;20/06/2018 15:57;Plan route;A
84;686;20/06/2018 15:57;Departure pizza;A
84;687;20/06/2018 15:58;Pizza arrives at customer;A
84;688;20/06/2018 16:19;Payment customer;A
85;689;05/06/2018 17:33;Start order website;B
85;690;05/06/2018 17:34;Approve order website;A
85;691;05/06/2018 17:35;Receive order website;A
85;692;05/06/2018 17:38;Call Customer;A
85;693;05/06/2018 17:41;Start baking pizza;B
85;694;05/06/2018 17:41;Start preparing pizza;A
85;695;05/06/2018 17:51;Baking pizza ready;A
85;696;05/06/2018 17:55;Plan route;A
85;697;05/06/2018 17:59;Departure pizza;A
85;698;05/06/2018 18:08;Pizza arrives at customer;B
85;699;05/06/2018 18:25;Payment customer;A
86;700;12/04/2018 17:40;Order by phone;A
86;701;12/04/2018 17:41;Start baking pizza;A
86;702;12/04/2018 17:41;Start preparing pizza;A
86;703;12/04/2018 17:47;Baking pizza ready;A
86;704;12/04/2018 17:49;Start preparing pizza;A
86;705;12/04/2018 17:50;Start baking pizza;A
86;706;12/04/2018 18:01;Baking pizza ready;A
86;707;12/04/2018 18:08;Plan route;A
86;708;12/04/2018 18:10;Departure pizza;A
86;709;12/04/2018 18:10;Pizza arrives at customer;A
86;710;12/04/2018 18:42;Payment customer;B
87;711;16/03/2018 16:57;Order by phone;A
87;712;16/03/2018 16:57;Start baking pizza;A
87;713;16/03/2018 16:57;Start preparing pizza;A
87;714;16/03/2018 16:59;Baking pizza ready;B
87;715;16/03/2018 17:01;Plan route;A
87;716;16/03/2018 17:05;Departure pizza;A
87;717;16/03/2018 17:11;Pizza arrives at customer;A
87;718;16/03/2018 17:41;Payment customer;A
88;719;01/05/2018 18:03;Order by phone;B
88;720;01/05/2018 18:06;Start preparing pizza;B
88;721;01/05/2018 18:09;Start baking pizza;A
88;722;01/05/2018 18:14;Baking pizza ready;A
88;723;01/05/2018 18:21;Start preparing pizza;B
88;724;01/05/2018 18:28;Start baking pizza;A
88;725;01/05/2018 18:41;Baking pizza ready;A
88;726;01/05/2018 18:46;Plan route;A
88;727;01/05/2018 18:49;Departure pizza;B
88;728;01/05/2018 18:57;Pizza arrives at customer;A
88;729;01/05/2018 19:26;Payment customer;A
89;730;28/04/2018 00:19;Order at the counter (shop);A
89;731;28/04/2018 00:22;Start preparing pizza;A
89;732;28/04/2018 00:24;Start baking pizza;B
89;733;28/04/2018 00:25;Baking pizza ready;A
89;734;28/04/2018 00:26;Payment customer;B
90;735;23/04/2018 22:09;Start order website;A
90;736;23/04/2018 22:09;Approve order website;B
90;737;23/04/2018 22:10;Receive order website;A
90;738;23/04/2018 22:12;Call Customer;B
90;739;23/04/2018 22:15;Start preparing pizza;A
90;740;23/04/2018 22:22;Start baking pizza;A
90;741;23/04/2018 22:29;Baking pizza ready;A
90;742;23/04/2018 22:33;Departure pizza;A
90;743;23/04/2018 22:33;Plan route;A
90;744;23/04/2018 22:33;Pizza arrives at customer;B
90;745;23/04/2018 22:48;Payment customer;A
91;746;04/02/2018 03:52;Order by phone;A
91;747;04/02/2018 03:53;Start preparing pizza;A
91;748;04/02/2018 04:00;Start baking pizza;A
91;749;04/02/2018 04:04;Baking pizza ready;B
91;750;04/02/2018 04:06;Plan route;A
91;751;04/02/2018 04:08;Departure pizza;B
91;752;04/02/2018 04:16;Pizza arrives at customer;B
91;753;04/02/2018 04:52;Payment customer;B
92;754;11/03/2018 05:57;Order by phone;A
92;755;11/03/2018 05:59;Start preparing pizza;A
92;756;11/03/2018 06:05;Call Customer;A
92;757;11/03/2018 06:11;Start baking pizza;A
92;758;11/03/2018 06:11;Start preparing pizza;A
92;759;11/03/2018 06:16;Baking pizza ready;B
92;760;11/03/2018 06:18;Plan route;A
92;761;11/03/2018 06:20;Departure pizza;B
92;762;11/03/2018 06:26;Pizza arrives at customer;A
92;763;11/03/2018 07:01;Payment customer;A
93;764;28/06/2018 00:25;Start preparing pizza;A
93;765;28/06/2018 00:25;Order by phone;A
93;766;28/06/2018 00:27;Start baking pizza;A
93;767;28/06/2018 00:41;Baking pizza ready;A
93;768;28/06/2018 00:42;Start preparing pizza;A
93;769;28/06/2018 00:43;Start baking pizza;A
93;770;28/06/2018 00:52;Baking pizza ready;A
93;771;28/06/2018 00:59;Plan route;A
93;772;28/06/2018 00:59;Departure pizza;A
93;773;28/06/2018 01:02;Pizza arrives at customer;A
93;774;28/06/2018 01:06;Payment customer;B
94;775;04/06/2018 16:32;Start order website;B
94;776;04/06/2018 16:45;Receive order website;B
94;777;04/06/2018 16:45;Approve order website;A
94;778;04/06/2018 16:51;Call Customer;A
94;779;04/06/2018 16:56;Start preparing pizza;A
94;780;04/06/2018 17:03;Start baking pizza;A
94;781;04/06/2018 17:08;Baking pizza ready;A
94;782;04/06/2018 17:12;Plan route;A
94;783;04/06/2018 17:17;Departure pizza;A
94;784;04/06/2018 17:26;Pizza arrives at customer;B
94;785;04/06/2018 17:40;Payment customer;A
95;786;01/05/2018 03:57;Order at the counter (shop);A
95;787;01/05/2018 04:00;Start preparing pizza;A
95;788;01/05/2018 04:04;Start baking pizza;A
95;789;01/05/2018 04:14;Baking pizza ready;A
95;790;01/05/2018 04:14;Payment customer;B
96;791;03/05/2018 00:37;Order by phone;A
96;792;03/05/2018 00:40;Start preparing pizza;A
96;793;03/05/2018 00:43;Start baking pizza;B
96;794;03/05/2018 00:53;Baking pizza ready;B
96;795;03/05/2018 00:56;Plan route;B
96;796;03/05/2018 00:58;Pizza arrives at customer;B
96;797;03/05/2018 00:58;Departure pizza;B
96;798;03/05/2018 01:33;Payment customer;A
97;799;10/04/2018 13:59;Order by phone;A
97;800;10/04/2018 14:01;Start preparing pizza;A
97;801;10/04/2018 14:06;Call Customer;A
97;802;10/04/2018 14:08;Start preparing pizza;A
97;803;10/04/2018 14:14;Start baking pizza;A
97;804;10/04/2018 14:27;Baking pizza ready;A
97;805;10/04/2018 14:30;Plan route;A
97;806;10/04/2018 14:34;Departure pizza;A
97;807;10/04/2018 14:41;Pizza arrives at customer;A
97;808;10/04/2018 15:01;Payment customer;A
98;809;16/06/2018 18:02;Start order website;A
98;810;16/06/2018 18:09;Approve order website;A
98;811;16/06/2018 18:10;Receive order website;A
98;812;16/06/2018 18:19;Call Customer;B
98;813;16/06/2018 18:25;Start preparing pizza;A
98;814;16/06/2018 18:27;Start baking pizza;A
98;815;16/06/2018 18:28;Plan route;A
98;816;16/06/2018 18:28;Baking pizza ready;B
98;817;16/06/2018 18:33;Departure pizza;A
98;818;16/06/2018 18:38;Pizza arrives at customer;A
98;819;16/06/2018 19:05;Payment customer;A
99;820;06/05/2018 11:11;Order by phone;A
99;821;06/05/2018 11:13;Start preparing pizza;A
99;822;06/05/2018 11:17;Start baking pizza;A
99;823;06/05/2018 11:25;Baking pizza ready;B
99;824;06/05/2018 11:29;Plan route;A
99;825;06/05/2018 11:32;Departure pizza;A
99;826;06/05/2018 11:37;Pizza arrives at customer;A
99;827;06/05/2018 11:49;Payment customer;A
100;828;09/04/2018 13:15;Approve order website;A
100;829;09/04/2018 13:15;Receive order website;A
100;830;09/04/2018 13:15;Start order website;A
100;831;09/04/2018 13:18;Payment via credit card;A
100;832;09/04/2018 13:23;Start preparing pizza;A
100;833;09/04/2018 13:27;Start baking pizza;A
100;834;09/04/2018 13:29;Baking pizza ready;A
100;835;09/04/2018 13:33;Plan route;A
100;836;09/04/2018 13:33;Departure pizza;A
100;837;09/04/2018 13:41;Pizza arrives at customer;A
100;838;09/04/2018 13:48;Pizza received;B
101;839;27/02/2018 20:25;Order by phone;A
101;840;27/02/2018 20:27;Start preparing pizza;A
101;841;27/02/2018 20:35;Call Customer;A
101;842;27/02/2018 20:39;Start preparing pizza;A
101;843;27/02/2018 20:43;Start baking pizza;A
101;844;27/02/2018 20:46;Baking pizza ready;A
101;845;27/02/2018 20:51;Plan route;A
101;846;27/02/2018 20:55;Departure pizza;B
101;847;27/02/2018 20:57;Pizza arrives at customer;B
101;848;27/02/2018 21:11;Payment customer;B
102;849;31/03/2018 02:23;Order by phone;B
102;850;31/03/2018 02:24;Start preparing pizza;A
102;851;31/03/2018 02:27;Start baking pizza;A
102;852;31/03/2018 02:28;Baking pizza ready;B
102;853;31/03/2018 02:33;Plan route;A
102;854;31/03/2018 02:36;Departure pizza;B
102;855;31/03/2018 02:38;Pizza arrives at customer;B
102;856;31/03/2018 02:57;Payment customer;A
103;857;21/07/2018 09:02;Start order website;A
103;858;21/07/2018 09:05;Receive order website;A
103;859;21/07/2018 09:05;Approve order website;A
103;860;21/07/2018 09:06;Start preparing pizza;B
103;861;21/07/2018 09:13;Start baking pizza;A
103;862;21/07/2018 09:26;Start preparing pizza;A
103;863;21/07/2018 09:33;Start baking pizza;A
103;864;21/07/2018 09:36;Baking pizza ready;B
103;865;21/07/2018 09:41;Plan route;B
103;866;21/07/2018 09:43;Departure pizza;A
103;867;21/07/2018 09:51;Pizza arrives at customer;A
103;868;21/07/2018 10:19;Payment customer;A
104;869;07/04/2018 17:52;Order by phone;A
104;870;07/04/2018 17:54;Start preparing pizza;A
104;871;07/04/2018 17:59;Start baking pizza;B
104;872;07/04/2018 18:03;Baking pizza ready;A
104;873;07/04/2018 18:03;Start preparing pizza;A
104;874;07/04/2018 18:04;Start baking pizza;A
104;875;07/04/2018 18:15;Baking pizza ready;A
104;876;07/04/2018 18:18;Plan route;A
104;877;07/04/2018 18:23;Departure pizza;A
104;878;07/04/2018 18:23;Pizza arrives at customer;B
104;879;07/04/2018 18:49;Payment customer;A
105;880;30/01/2018 23:28;Order at the counter (shop);A
105;881;30/01/2018 23:30;Start preparing pizza;A
105;882;30/01/2018 23:30;Start baking pizza;A
105;883;30/01/2018 23:41;Baking pizza ready;A
105;884;30/01/2018 23:42;Payment customer;A
106;885;15/03/2018 08:23;Order by phone;A
106;886;15/03/2018 08:25;Start preparing pizza;A
106;887;15/03/2018 08:27;Start baking pizza;B
106;888;15/03/2018 08:32;Baking pizza ready;B
106;889;15/03/2018 08:36;Plan route;A
106;890;15/03/2018 08:39;Departure pizza;A
106;891;15/03/2018 08:46;Pizza arrives at customer;A
106;892;15/03/2018 08:53;Payment customer;B
107;893;21/05/2018 21:06;Start order website;A
107;894;21/05/2018 21:12;Approve order website;A
107;895;21/05/2018 21:12;Receive order website;A
107;896;21/05/2018 21:18;Call Customer;A
107;897;21/05/2018 21:22;Start preparing pizza;A
107;898;21/05/2018 21:28;Start baking pizza;A
107;899;21/05/2018 21:36;Baking pizza ready;A
107;900;21/05/2018 21:41;Plan route;B
107;901;21/05/2018 21:42;Departure pizza;B
107;902;21/05/2018 21:43;Pizza arrives at customer;B
107;903;21/05/2018 21:52;Payment customer;A
108;904;16/05/2018 01:28;Order by phone;A
108;905;16/05/2018 01:29;Start preparing pizza;A
108;906;16/05/2018 01:32;Call Customer;A
108;907;16/05/2018 01:39;Start preparing pizza;A
108;908;16/05/2018 01:40;Start baking pizza;A
108;909;16/05/2018 01:50;Baking pizza ready;A
108;910;16/05/2018 01:53;Plan route;A
108;911;16/05/2018 01:58;Departure pizza;A
108;912;16/05/2018 02:02;Pizza arrives at customer;B
108;913;16/05/2018 02:30;Payment customer;A
109;914;11/04/2018 21:06;Order by phone;A
109;915;11/04/2018 21:07;Start preparing pizza;A
109;916;11/04/2018 21:11;Call Customer;A
109;917;11/04/2018 21:12;Start preparing pizza;A
109;918;11/04/2018 21:16;Start baking pizza;A
109;919;11/04/2018 21:18;Baking pizza ready;A
109;920;11/04/2018 21:20;Plan route;A
109;921;11/04/2018 21:22;Departure pizza;A
109;922;11/04/2018 21:25;Pizza arrives at customer;B
109;923;11/04/2018 21:59;Payment customer;B
110;924;27/06/2018 13:20;Order by phone;A
110;925;27/06/2018 13:21;Start preparing pizza;A
110;926;27/06/2018 13:24;Start baking pizza;A
110;927;27/06/2018 13:36;Baking pizza ready;A
110;928;27/06/2018 13:39;Plan route;A
110;929;27/06/2018 13:44;Departure pizza;B
110;930;27/06/2018 13:46;Pizza arrives at customer;A
110;931;27/06/2018 13:55;Payment customer;A
111;932;12/02/2018 03:05;Order by phone;A
111;933;12/02/2018 03:07;Start preparing pizza;A
111;934;12/02/2018 03:08;Start baking pizza;A
111;935;12/02/2018 03:11;Start preparing pizza;A
111;936;12/02/2018 03:11;Baking pizza ready;A
111;937;12/02/2018 03:16;Start baking pizza;A
111;938;12/02/2018 03:18;Baking pizza ready;A
111;939;12/02/2018 03:22;Plan route;A
111;940;12/02/2018 03:24;Departure pizza;A
111;941;12/02/2018 03:28;Pizza arrives at customer;A
111;942;12/02/2018 03:59;Payment customer;A
112;943;25/03/2018 13:55;Start order website;A
112;944;25/03/2018 14:04;Approve order website;A
112;945;25/03/2018 14:05;Receive order website;A
112;946;25/03/2018 14:10;Payment via credit card;A
112;947;25/03/2018 14:17;Start preparing pizza;B
112;948;25/03/2018 14:24;Baking pizza ready;A
112;949;25/03/2018 14:24;Start baking pizza;A
112;950;25/03/2018 14:27;Plan route;A
112;951;25/03/2018 14:29;Departure pizza;A
112;952;25/03/2018 14:37;Pizza arrives at customer;B
112;953;25/03/2018 14:42;Pizza received;A
113;954;25/05/2018 03:19;Order at the counter (shop);A
113;955;25/05/2018 03:20;Start preparing pizza;B
113;956;25/05/2018 03:21;Start baking pizza;A
113;957;25/05/2018 03:26;Baking pizza ready;A
113;958;25/05/2018 03:27;Payment customer;A
114;959;09/06/2018 08:36;Order at the counter (shop);A
114;960;09/06/2018 08:37;Start preparing pizza;A
114;961;09/06/2018 08:41;Start baking pizza;A
114;962;09/06/2018 08:42;Baking pizza ready;A
114;963;09/06/2018 08:43;Payment customer;A
115;964;18/02/2018 22:09;Approve order website;A
115;965;18/02/2018 22:09;Start order website;B
115;966;18/02/2018 22:09;Receive order website;A
115;967;18/02/2018 22:13;Payment via credit card;A
115;968;18/02/2018 22:14;Call Customer;A
115;969;18/02/2018 22:17;Start preparing pizza;A
115;970;18/02/2018 22:19;Start baking pizza;A
116;971;07/04/2018 01:02;Start order website;A
116;972;07/04/2018 01:07;Approve order website;A
116;973;07/04/2018 01:08;Receive order website;B
116;974;07/04/2018 01:16;Call Customer;B
116;975;07/04/2018 01:18;Start preparing pizza;A
116;976;07/04/2018 01:24;Start baking pizza;B
116;977;07/04/2018 01:37;Baking pizza ready;A
116;978;07/04/2018 01:38;Plan route;B
116;979;07/04/2018 01:39;Departure pizza;B
116;980;07/04/2018 01:43;Pizza arrives at customer;A
116;981;07/04/2018 01:54;Payment customer;A
117;982;31/03/2018 08:06;Order by phone;A
117;983;31/03/2018 08:09;Start preparing pizza;A
117;984;31/03/2018 08:15;Start baking pizza;B
117;985;31/03/2018 08:29;Baking pizza ready;B
117;986;31/03/2018 08:31;Start preparing pizza;B
117;987;31/03/2018 08:38;Start baking pizza;B
117;988;31/03/2018 08:44;Baking pizza ready;A
117;989;31/03/2018 08:45;Plan route;A
117;990;31/03/2018 08:48;Departure pizza;A
117;991;31/03/2018 08:55;Pizza arrives at customer;A
117;992;31/03/2018 09:18;Payment customer;B
118;993;21/03/2018 21:01;Order at the counter (shop);A
118;994;21/03/2018 21:01;Start preparing pizza;A
118;995;21/03/2018 21:03;Start baking pizza;A
118;996;21/03/2018 21:09;Baking pizza ready;A
118;997;21/03/2018 21:10;Payment customer;B
119;998;13/06/2018 09:20;Order by phone;B
119;999;13/06/2018 09:23;Start preparing pizza;A
119;1000;13/06/2018 09:23;Call Customer;A
119;1001;13/06/2018 09:30;Start preparing pizza;A
119;1002;13/06/2018 09:35;Start baking pizza;B
119;1003;13/06/2018 09:42;Baking pizza ready;A
119;1004;13/06/2018 09:42;Plan route;A
